GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,time,croc name,acoustic tag ID,satellite tag,GPS start,days at large,GPS end,number of fixes (HDOP<4),fix/day,sex,total length (cm)
7/10/2010,,-12.2775,142.50621,0:52:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/10/2010,,-12.2775,142.50615,3:52:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/10/2010,,-12.27751,142.50622,6:52:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/10/2010,,-12.27739,142.50625,9:52:58,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/10/2010,,-12.2775,142.50612,12:51:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/10/2010,,-12.27745,142.50618,15:52:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/10/2010,,-12.27752,142.50618,18:50:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/11/2010,,-12.2775,142.50622,0:50:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/11/2010,,-12.27753,142.50619,3:50:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/11/2010,,-12.27749,142.5062,6:50:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/11/2010,,-12.27662,142.50618,9:50:53,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/11/2010,,-12.27753,142.50621,12:49:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/11/2010,,-12.27746,142.50619,15:51:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/11/2010,,-12.27749,142.50622,18:50:27,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/12/2010,,-12.27743,142.50619,0:50:09,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/12/2010,,-12.27751,142.50622,3:49:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/12/2010,,-12.27752,142.50617,9:48:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/12/2010,,-12.27753,142.50622,12:47:44,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/12/2010,,-12.27753,142.50595,15:48:08,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/12/2010,,-12.27744,142.50619,18:48:03,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/13/2010,,-12.27752,142.50631,0:46:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/13/2010,,-12.27751,142.5062,3:47:08,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/13/2010,,-12.27754,142.50626,6:47:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/13/2010,,-12.27745,142.50607,12:47:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/13/2010,,-12.27752,142.5062,15:45:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/13/2010,,-12.27747,142.50617,18:46:08,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/13/2010,,-12.27752,142.50609,21:46:04,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.27753,142.50621,0:44:57,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.27754,142.50622,3:43:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.27747,142.50626,6:43:50,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.27748,142.50621,9:43:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.27753,142.5062,12:43:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.2775,142.50622,15:43:46,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.27748,142.50617,18:43:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/14/2010,,-12.2775,142.50608,21:43:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27753,142.50623,0:43:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27755,142.50615,3:43:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27751,142.50622,6:43:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27757,142.50609,9:43:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27751,142.50622,12:45:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27754,142.50624,15:42:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27748,142.5062,18:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/15/2010,,-12.27732,142.50618,21:42:09,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.2775,142.5062,0:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.27746,142.50622,3:41:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.27753,142.50617,6:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.27757,142.50621,9:41:41,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.27752,142.50615,12:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.27752,142.50617,15:41:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.27749,142.50612,18:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/16/2010,,-12.27752,142.50617,21:42:26,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/17/2010,,-12.27749,142.50614,0:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/17/2010,,-12.27757,142.50612,3:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/17/2010,,-12.27749,142.5062,9:41:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/17/2010,,-12.27748,142.50613,12:41:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/17/2010,,-12.27757,142.5063,15:40:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/17/2010,,-12.27749,142.50624,18:40:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/17/2010,,-12.27753,142.50627,21:40:57,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/18/2010,,-12.27754,142.50619,3:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/18/2010,,-12.2775,142.50619,6:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/18/2010,,-12.27752,142.50619,9:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/18/2010,,-12.27752,142.50616,12:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/18/2010,,-12.27748,142.50619,15:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/18/2010,,-12.27754,142.5062,18:39:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/18/2010,,-12.27752,142.50622,21:40:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.27752,142.50623,0:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.27749,142.50618,3:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.2775,142.50621,6:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.27755,142.50617,9:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.27751,142.50624,12:39:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.27751,142.5062,15:39:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.2775,142.50618,18:38:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/19/2010,,-12.27749,142.50626,21:38:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.27756,142.50624,0:38:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.27752,142.5062,3:38:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.2775,142.50622,6:38:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.27751,142.50622,9:38:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.27748,142.50616,12:38:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.27755,142.50617,15:38:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.27746,142.50615,18:38:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/20/2010,,-12.27751,142.50619,21:38:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27752,142.50617,0:38:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27746,142.50636,3:38:28,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27754,142.5062,6:38:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27752,142.50621,9:37:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27749,142.50611,12:38:57,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27746,142.50619,15:36:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27749,142.50619,18:36:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/21/2010,,-12.27745,142.50624,21:36:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/22/2010,,-12.27743,142.50626,3:35:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/22/2010,,-12.27753,142.50627,6:35:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/22/2010,,-12.27753,142.50615,9:35:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/22/2010,,-12.27746,142.50612,12:35:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/22/2010,,-12.27752,142.5062,15:35:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/22/2010,,-12.27746,142.50622,18:35:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/22/2010,,-12.27747,142.5062,21:34:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.27751,142.50632,0:34:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.27746,142.50619,3:34:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.27753,142.50621,6:34:41,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.27749,142.50612,9:34:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.27755,142.50615,12:34:58,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.2775,142.50617,15:33:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.2775,142.50615,18:33:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/23/2010,,-12.27745,142.50624,21:33:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.27739,142.50594,0:33:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.2775,142.50616,3:33:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.27742,142.50615,6:33:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.27763,142.50593,9:33:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.2775,142.50619,12:32:40,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.27757,142.50624,15:32:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.27758,142.50624,18:32:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/24/2010,,-12.27749,142.50624,21:33:08,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27754,142.50621,0:32:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27748,142.5062,3:33:07,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27748,142.50624,6:32:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27747,142.50621,9:32:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27743,142.50624,12:33:03,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27733,142.50631,15:31:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27749,142.50618,18:31:41,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/25/2010,,-12.27756,142.5062,21:31:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/26/2010,,-12.27751,142.50615,0:31:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/26/2010,,-12.27753,142.50619,3:30:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/26/2010,,-12.2775,142.50616,9:30:41,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/26/2010,,-12.27753,142.50617,12:29:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/26/2010,,-12.2775,142.50623,15:29:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/26/2010,,-12.27748,142.50628,18:30:10,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/26/2010,,-12.27748,142.50626,21:29:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/27/2010,,-12.27745,142.50619,0:30:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/27/2010,,-12.27746,142.50618,3:29:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/27/2010,,-12.2775,142.50621,9:29:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/27/2010,,-12.27737,142.50624,12:28:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/27/2010,,-12.27754,142.50619,15:29:08,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/27/2010,,-12.27748,142.50616,18:28:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/27/2010,,-12.27747,142.5063,21:28:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.2775,142.50618,0:28:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.2775,142.5062,3:28:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.27751,142.5062,6:29:32,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.27749,142.50622,9:29:03,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.27752,142.50621,12:28:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.27745,142.50614,15:27:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.27746,142.50619,18:28:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/28/2010,,-12.27744,142.50629,21:27:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/29/2010,,-12.2775,142.50627,0:28:07,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/29/2010,,-12.27748,142.50617,3:27:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/29/2010,,-12.27761,142.50619,9:27:56,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/29/2010,,-12.27754,142.50619,12:27:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/29/2010,,-12.2775,142.50624,15:27:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/29/2010,,-12.27757,142.50618,18:27:39,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/29/2010,,-12.27757,142.50622,21:28:08,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/30/2010,,-12.27751,142.50617,0:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/30/2010,,-12.27745,142.50624,3:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/30/2010,,-12.27745,142.50619,9:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/30/2010,,-12.27745,142.50613,12:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/30/2010,,-12.27753,142.50628,15:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/30/2010,,-12.27744,142.50624,18:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/30/2010,,-12.27749,142.5062,21:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/31/2010,,-12.27755,142.50621,0:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/31/2010,,-12.2774,142.5064,3:26:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/31/2010,,-12.27747,142.50617,6:27:02,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
7/31/2010,,-12.38253,142.17909,9:27:38,Aristotle,242,96272,8/11/2009,190.00,2/17/2010,797,607,male,3955
,,,,,,,,,,,,,,
